what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339656394422
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1339656396350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339656397710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339656538885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339656541475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339656543543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339656548231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339656679466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339656705858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339656706090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339656719726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339656725956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339656727370
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1339656730761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1339656732583
